org/apache/maven/artifact/ant/shaded/CollectionUtils,private,a,Ljava/util/Collection;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,b,Ljava/util/Collection;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,list,Ljava/util/ArrayList;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,mapa,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,mapb,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,elts,Ljava/util/Set;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,a,Ljava/util/Collection;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,b,Ljava/util/Collection;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,list,Ljava/util/ArrayList;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,col,Ljava/util/Collection;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,count,Ljava/util/HashMap;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,list,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,e,Ljava/util/NoSuchElementException;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/CollectionUtils,private,freqMap,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetectedException,private,cycle,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetectedException,private,iterator,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,iter,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,graph,Lorg/apache/maven/artifact/ant/shaded/dag/DAG;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,verticies,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertexStateMap,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,retValue,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,cycle,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertexStateMap,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,cycleStack,Ljava/util/LinkedList;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertexStateMap,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertexStateMap,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertexStateMap,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,v,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,iter,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,cycle,Ljava/util/LinkedList;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,vertexStateMap,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/CycleDetector,private,verticies,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/DAG,private,retValue,Ljava/util/Set;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/DAG,private,retValue,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,v1,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,v2,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,from,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,to,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,cycle,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/DAG,private,v1,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,v2,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,from,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,to,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,retValue,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,v1,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,v2,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,retValue,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/DAG,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/DAG,private,retValue,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,graph,Lorg/apache/maven/artifact/ant/shaded/dag/DAG;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,retValue,Ljava/util/LinkedList;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,vertexStateMap,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,iter,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,graph,Lorg/apache/maven/artifact/ant/shaded/dag/DAG;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,verticies,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,retValue,Ljava/util/LinkedList;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,vertexStateMap,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,vertexStateMap,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,v,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,iter,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,vertexStateMap,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,list,Ljava/util/LinkedList;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/TopologicalSorter,private,verticies,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/Vertex,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/Vertex,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/Vertex,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/Vertex,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/Vertex,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/Vertex,private,iter,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/Vertex,private,retValue,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/Vertex,private,vertex,Lorg/apache/maven/artifact/ant/shaded/dag/Vertex;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/dag/Vertex,private,iter,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/dag/Vertex,private,retValue,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryScanner,private,noLinks,Ljava/util/Vector;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,listener,Lorg/apache/maven/artifact/ant/shaded/DirectoryWalkListener;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,listener,Lorg/apache/maven/artifact/ant/shaded/DirectoryWalkListener;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,dsEntry,Lorg/apache/maven/artifact/ant/shaded/DirectoryWalker$DirStackEntry;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,listener,Lorg/apache/maven/artifact/ant/shaded/DirectoryWalkListener;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,listener,Lorg/apache/maven/artifact/ant/shaded/DirectoryWalkListener;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,listener,Lorg/apache/maven/artifact/ant/shaded/DirectoryWalkListener;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,patterns,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,listener,Lorg/apache/maven/artifact/ant/shaded/DirectoryWalkListener;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,previousStackEntry,Lorg/apache/maven/artifact/ant/shaded/DirectoryWalker$DirStackEntry;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,curStackEntry,Lorg/apache/maven/artifact/ant/shaded/DirectoryWalker$DirStackEntry;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,entries,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,it,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/DirectoryWalker,private,entries,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/ExceptionUtils,private,list,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/ExceptionUtils,private,list,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/ExceptionUtils,private,trace,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/ExceptionUtils,private,frames,Ljava/util/ArrayList;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/ExceptionUtils,private,nextTrace,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/ExceptionUtils,private,causeFrames,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/ExceptionUtils,private,wrapperFrames,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/ExceptionUtils,private,frames,Ljava/util/StringTokenizer;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/ExceptionUtils,private,list,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/ExceptionUtils,private,frames,Ljava/util/StringTokenizer;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/ExceptionUtils,private,list,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/Expand,private,ze,Ljava/util/zip/ZipEntry;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/Expand,private,zis,Ljava/util/zip/ZipInputStream;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/Expand,private,entryDate,Ljava/util/Date;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,entry,Ljava/util/Map$Entry;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x1,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x1,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x1,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x1,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$1;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntryImpl,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntrySet,private,entry,Ljava/util/Map$Entry;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FastMap$EntrySet,private,mapEntry,Ljava/util/Map$Entry;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FastMap$EntrySet,private,entry,Ljava/util/Map$Entry;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FastMap$EntrySet,private,mapEntry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntrySet,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntrySet;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntrySet,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$EntrySet,private,x1,Lorg/apache/maven/artifact/ant/shaded/FastMap$1;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$KeySet,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$KeySet;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$KeySet,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$KeySet,private,x1,Lorg/apache/maven/artifact/ant/shaded/FastMap$1;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$Values,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap$Values;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$Values,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap$Values,private,x1,Lorg/apache/maven/artifact/ant/shaded/FastMap$1;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,map,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,e,Ljava/util/Map$Entry;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FastMap,private,i,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FastMap,private,map,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,next,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,clone,Lorg/apache/maven/artifact/ant/shaded/FastMap;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,that,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,next,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,previous,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,next,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,before,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,after,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,entry,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,x1,Lorg/apache/maven/artifact/ant/shaded/FastMap$EntryImpl;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FastMap,private,x0,Lorg/apache/maven/artifact/ant/shaded/FastMap;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FileUtils,private,files,Ljava/util/Vector;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FileUtils,private,v,Ljava/util/Vector;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FileUtils,private,url,Ljava/net/URL;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FileUtils,private,source,Ljava/net/URL;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FileUtils,private,source,Lorg/apache/maven/artifact/ant/shaded/io/InputStreamFacade;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FileUtils,private,i,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FileUtils,private,fileNames,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FileUtils,private,files,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FileUtils,private,scanner,Lorg/apache/maven/artifact/ant/shaded/DirectoryScanner;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FileUtils,private,list,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FileUtils,private,i,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FileUtils,private,files,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FileUtils,private,i,Ljava/util/Iterator;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FileUtils,private,scanner,Lorg/apache/maven/artifact/ant/shaded/DirectoryScanner;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FileUtils,private,includedDirectories,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FileUtils,private,fmt,Ljava/text/DecimalFormat;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FileUtils,private,secureRandom,Ljava/security/SecureRandom;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FileUtils,private,rand,Ljava/util/Random;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/FileUtils,private,wrapper,Lorg/apache/maven/artifact/ant/shaded/FileUtils$FilterWrapper;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/FileUtils,private,lines,Ljava/util/List;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/interpolation/InterpolatorFilterReader,private,interpolator,Lorg/apache/maven/artifact/ant/shaded/interpolation/Interpolator;,Not using generics,0..1
org/apache/maven/artifact/ant/shaded/interpolation/MapBasedValueSource,private,values,Ljava/util/Map;,Not using generics,1..M
org/apache/maven/artifact/ant/shaded/interpolation/PropertiesBasedValueSource,private,properties,Ljava/util/Properties;,Not using generics,1..M
